cell_id,cycle,discharge_capacity_Ah
b1c3,1077,1.0225528
b1c3,1078,1.0218831
b1c3,1079,1.0224628
b1c3,1080,1.0216625
b1c3,1081,1.0215749
b1c3,1082,1.0210228
b1c3,1083,1.0215305
b1c3,1084,1.0206647
b1c3,1085,1.02079
b1c3,1086,1.0200071
b1c3,1087,1.0199587
b1c3,1088,1.0198716
b1c3,1089,1.0197208
b1c3,1090,1.0192835
b1c3,1091,1.0194517
b1c3,1092,1.018869
b1c3,1093,1.0186794
b1c3,1094,1.0182655
b1c3,1095,1.0187132
b1c3,1096,1.0186344
b1c3,1097,1.0177331
b1c3,1098,1.0178784
b1c3,1099,1.0178106
b1c3,1100,1.0173054
b1c3,1101,1.0172774
b1c3,1102,1.0164695
b1c3,1103,1.0166628
b1c3,1104,1.0168571
b1c3,1105,1.0160921
b1c3,1106,1.0159944
b1c3,1107,1.0157059
b1c3,1108,1.0158173
b1c3,1109,1.0157083
b1c3,1110,1.0153862
b1c3,1111,1.0147114
b1c3,1112,1.0147507
b1c3,1113,1.0144005
b1c3,1114,1.0145062
b1c3,1115,1.0140083
b1c3,1116,1.0137053
b1c3,1117,1.0130577
b1c3,1118,1.0128709
b1c3,1119,1.0125839
b1c3,1120,1.0121133
b1c3,1121,1.0114733
b1c3,1122,1.0121186
b1c3,1123,1.0116433
b1c3,1124,1.0115647
b1c3,1125,1.0112289
b1c3,1126,1.0111682
b1c3,1127,1.0101157
b1c3,1128,1.0098532
b1c3,1129,1.0100909
b1c3,1130,1.0094723
b1c3,1131,1.0099798
b1c3,1132,1.0089327
b1c3,1133,1.008226
b1c3,1134,1.0085543
b1c3,1135,1.0083911
b1c3,1136,1.0077692
b1c3,1137,1.0079256
b1c3,1138,1.0069954
b1c3,1139,1.0065347
b1c3,1140,1.0064241
b1c3,1141,1.0062513
b1c3,1142,1.0056447
b1c3,1143,1.005247
b1c3,1144,1.0050174
b1c3,1145,1.0043139
b1c3,1146,1.0040045
b1c3,1147,1.0035472
b1c3,1148,1.0037558
b1c3,1149,1.0028487
b1c3,1150,1.0029303
b1c3,1151,1.002195
b1c3,1152,1.001165
b1c3,1153,1.0012578
b1c3,1154,1.0004398
b1c3,1155,1.0003997
b1c3,1156,1.0000091
b1c3,1157,1.0000892
b1c3,1158,0.99901563
b1c3,1159,0.99888748
b1c3,1160,0.99885124
b1c3,1161,0.99841195
b1c3,1162,0.99796349
b1c3,1163,0.99726117
b1c3,1164,0.99692506
b1c3,1165,0.9964118
b1c3,1166,0.99586755
b1c3,1167,0.99549681
b1c3,1168,0.9953959
b1c3,1169,0.99474818
b1c3,1170,0.99429667
b1c3,1171,0.99402118
b1c3,1172,0.993505
b1c3,1173,0.99305594
b1c3,1174,0.99304283
b1c3,1175,0.99263674
b1c3,1176,0.99160659
b1c3,1177,0.99112874
b1c3,1178,0.99104381
b1c3,1179,0.99072933
b1c3,1180,0.99025893
b1c3,1181,0.98950523
b1c3,1182,0.98929197
b1c3,1183,0.98887235
b1c3,1184,0.98856413
b1c3,1185,0.98798817
b1c3,1186,0.9871031
b1c3,1187,0.98677754
b1c3,1188,0.98608178
b1c3,1189,0.98613507
b1c3,1190,0.98492819
b1c3,1191,0.98484164
b1c3,1192,0.98481703
b1c3,1193,0.98456323
b1c3,1194,0.98334515
b1c3,1195,0.98313731
b1c3,1196,0.98303288
b1c3,1197,0.98252946
b1c3,1198,0.98196274
b1c3,1199,0.98168981
b1c3,1200,0.98113483
b1c3,1201,0.98126155
b1c3,1202,0.98014438
b1c3,1203,0.98027891
b1c3,1204,0.97930187
b1c3,1205,0.97933757
b1c3,1206,0.97866589
b1c3,1207,0.97863841
b1c3,1208,0.97818154
b1c3,1209,0.97740322
b1c3,1210,0.97649843
b1c3,1211,0.97684449
b1c3,1212,0.97611427
b1c3,1213,0.97544026
b1c3,1214,0.97506505
b1c3,1215,0.9743315
b1c3,1216,0.97423136
b1c3,1217,0.97377819
b1c3,1218,0.97330576
b1c3,1219,0.97286212
b1c3,1220,0.9729178
b1c3,1221,0.97213107
b1c3,1222,0.97196633
b1c3,1223,0.97127265
b1c3,1224,0.97135609
b1c3,1225,0.97092122
b1c3,1226,0.97206396
b1c3,1227,0.9716751
b1c3,1228,0.97047353
b1c3,1229,0.97087568
b1c3,1230,0.97007704
b1c3,1231,0.96937793
b1c3,1232,0.96829432
b1c3,1233,0.96825075
b1c3,1234,0.96712035
b1c3,1235,0.96633095
b1c3,1236,0.96665663
b1c3,1237,0.96525216
b1c3,1238,0.96481347
b1c3,1239,0.96401888
b1c3,1240,0.96377099
b1c3,1241,0.96343994
b1c3,1242,0.96278155
b1c3,1243,0.96169853
b1c3,1244,0.96150035
b1c3,1245,0.96043062
b1c3,1246,0.95908165
b1c3,1247,0.96020985
b1c3,1248,0.95904386
b1c3,1249,0.95793217
b1c3,1250,0.95732766
b1c3,1251,0.95786411
b1c3,1252,0.95617831
b1c3,1253,0.95598924
b1c3,1254,0.95433563
b1c3,1255,0.9554469
b1c3,1256,0.95446581
b1c3,1257,0.95407158
b1c3,1258,0.95255977
b1c3,1259,0.95310837
b1c3,1260,0.95249701
b1c3,1261,0.95163614
b1c3,1262,0.95160639
b1c3,1263,0.95125639
b1c3,1264,0.95059818
b1c3,1265,0.94989985
b1c3,1266,0.94981217
b1c3,1267,0.94933498
b1c3,1268,0.94909602
b1c3,1269,0.94843256
b1c3,1270,0.94870466
b1c3,1271,0.94828206
b1c3,1272,0.94736844
b1c3,1273,0.9467966
b1c3,1274,0.9462952
b1c3,1275,0.94575393
b1c3,1276,0.94535315
b1c3,1277,0.94536448
b1c3,1278,0.94490409
b1c3,1279,0.94428182
b1c3,1280,0.94339788
b1c3,1281,0.94290632
b1c3,1282,0.94292444
b1c3,1283,0.9425711
b1c3,1284,0.9418416
b1c3,1285,0.94228762
b1c3,1286,0.9415108
b1c3,1287,0.94126886
b1c3,1288,0.94093335
b1c3,1289,0.94027495
b1c3,1290,0.93994486
b1c3,1291,0.93945307
b1c3,1292,0.93868631
b1c3,1293,0.93854308
b1c3,1294,0.93813175
b1c3,1295,0.93747771
b1c3,1296,0.93734217
b1c3,1297,0.9378193
b1c3,1298,0.93686432
b1c3,1299,0.9358409
b1c3,1300,0.93596196
b1c3,1301,0.93539262
b1c3,1302,0.93497533
b1c3,1303,0.93425345
b1c3,1304,0.934425
b1c3,1305,0.934008
b1c3,1306,0.93330163
b1c3,1307,0.93299675
b1c3,1308,0.93273789
b1c3,1309,0.93316191
b1c3,1310,0.93207431
b1c3,1311,0.93197173
b1c3,1312,0.9313494
b1c3,1313,0.93058342
b1c3,1314,0.93033433
b1c3,1315,0.9300676
b1c3,1316,0.92976189
b1c3,1317,0.92944986
b1c3,1318,0.92939144
b1c3,1319,0.92839754
b1c3,1320,0.9284209
b1c3,1321,0.92761153
b1c3,1322,0.92756259
b1c3,1323,0.92723507
b1c3,1324,0.92675346
b1c3,1325,0.92590147
b1c3,1326,0.92558008
b1c3,1327,0.92515343
b1c3,1328,0.92483485
b1c3,1329,0.92511177
b1c3,1330,0.92410916
b1c3,1331,0.92383271
b1c3,1332,0.92310405
b1c3,1333,0.92265218
b1c3,1334,0.92282373
b1c3,1335,0.92205936
b1c3,1336,0.92255777
b1c3,1337,0.92186397
b1c3,1338,0.92121011
b1c3,1339,0.92097688
b1c3,1340,0.92011851
b1c3,1341,0.92048043
b1c3,1342,0.91969985
b1c3,1343,0.91937912
b1c3,1344,0.91882956
b1c3,1345,0.91838402
b1c3,1346,0.91799265
b1c3,1347,0.91726613
b1c3,1348,0.91706842
b1c3,1349,0.91689008
b1c3,1350,0.91644919
b1c3,1351,0.91640377
b1c3,1352,0.91602165
b1c3,1353,0.91583872
b1c3,1354,0.91481793
b1c3,1355,0.91417789
b1c3,1356,0.91399223
b1c3,1357,0.91382456
b1c3,1358,0.91328871
b1c3,1359,0.91253859
b1c3,1360,0.91205031
b1c3,1361,0.91180766
b1c3,1362,0.91131735
b1c3,1363,0.91075987
b1c3,1364,0.91044104
b1c3,1365,0.90997589
b1c3,1366,0.9098624
b1c3,1367,0.90922409
b1c3,1368,0.90921253
b1c3,1369,0.90896869
b1c3,1370,0.90877855
b1c3,1371,0.90783435
b1c3,1372,0.90754926
b1c3,1373,0.90735459
b1c3,1374,0.90722042
b1c3,1375,0.90639377
b1c3,1376,0.9058944
b1c3,1377,0.90573972
b1c3,1378,0.90511268
b1c3,1379,0.90467322
b1c3,1380,0.90396321
b1c3,1381,0.90354431
b1c3,1382,0.90343159
b1c3,1383,0.90268427
b1c3,1384,0.90192735
b1c3,1385,0.90190428
b1c3,1386,0.90181154
b1c3,1387,0.90112793
b1c3,1388,0.90070677
b1c3,1389,0.89997691
b1c3,1390,0.89955735
b1c3,1391,0.89931047
b1c3,1392,0.89878047
b1c3,1393,0.89779663
b1c3,1394,0.89730352
b1c3,1395,0.89745432
b1c3,1396,0.8967039
b1c3,1397,0.89609724
b1c3,1398,0.89536071
b1c3,1399,0.89536411
b1c3,1400,0.8953476
b1c3,1401,0.89527869
b1c3,1402,0.89437431
b1c3,1403,0.89412421
b1c3,1404,0.89382905
b1c3,1405,0.89312911
b1c3,1406,0.89211524
b1c3,1407,0.89203632
b1c3,1408,0.89140147
b1c3,1409,0.89089859
b1c3,1410,0.89087069
b1c3,1411,0.89044029
b1c3,1412,0.88999736
b1c3,1413,0.88915247
b1c3,1414,0.88885164
b1c3,1415,0.88830948
b1c3,1416,0.8880741
b1c3,1417,0.88689917
b1c3,1418,0.88664222
b1c3,1419,0.8862347
b1c3,1420,0.88576037
b1c3,1421,0.88519615
b1c3,1422,0.8849709
b1c3,1423,0.88417327
b1c3,1424,0.88342136
b1c3,1425,0.88270986
b1c3,1426,0.88279635
b1c3,1427,0.88250351
b1c3,1428,0.88227254
b1c3,1429,0.88164717
b1c3,1430,0.8808614
b1c3,1431,0.88081896
b1c3,1432,0.88042963
b1c3,1433,0.88012493
b2c29,1,1.0699197
b2c29,2,1.0725043
b2c29,3,1.0740113
b2c29,4,1.0743943
b2c29,5,1.0746225
b2c29,6,1.0751919
b2c29,7,1.0756115
b2c29,8,1.0753247
b2c29,9,1.0758957
b2c29,10,1.0762185
b2c29,11,1.0760227
b2c29,12,1.0765954
b2c29,13,1.0768864
b2c29,14,1.0768394
b2c29,15,1.0771252
b2c29,16,1.0772126
b2c29,17,1.0772059
b2c29,18,1.077522
b2c29,19,1.0773381
b2c29,20,1.077634
b2c29,21,1.0780132
b2c29,22,1.0777264
b2c29,23,1.077733
b2c29,24,1.0779768
b2c29,25,1.0775849
b2c29,26,1.0780925
b2c29,27,1.078277
b2c29,28,1.0779268
b2c29,29,1.0783483
b2c29,30,1.0784181
b2c29,31,1.0780286
b2c29,32,1.0782835
b2c29,33,1.0784762
b2c29,34,1.0782794
b2c29,35,1.0785064
b2c29,36,1.0785205
b2c29,37,1.0786949
b2c29,38,1.0790261
b2c29,39,1.0787888
b2c29,40,1.0788404
b2c29,41,1.0789772
b2c29,42,1.0785637
b2c29,43,1.0788754
b2c29,44,1.0790966
b2c29,45,1.0786086
b2c29,46,1.0789906
b2c29,47,1.0791485
b2c29,48,1.0784687
b2c29,49,1.0789117
b2c29,50,1.0790801
b2c29,51,1.078729
b2c29,52,1.0790319
b2c29,53,1.0791355
b2c29,54,1.0788271
b2c29,55,1.0790955
b2c29,56,1.0789634
b2c29,57,1.0788879
b2c29,58,1.0790948
b2c29,59,1.0787392
b2c29,60,1.0790167
b2c29,61,1.0792072
b2c29,62,1.0788153
b2c29,63,1.078967
b2c29,64,1.0791081
b2c29,65,1.0787772
b2c29,66,1.0791973
b2c29,67,1.079254
b2c29,68,1.0788829
b2c29,69,1.0792027
b2c29,70,1.0793418
b2c29,71,1.0789192
b2c29,72,1.079193
b2c29,73,1.0792215
b2c29,74,1.0790558
b2c29,75,1.0792208
b2c29,76,1.0790402
b2c29,77,1.0789559
b2c29,78,1.079085
b2c29,79,1.0788847
b2c29,80,1.0790732
b2c29,81,1.079204
b2c29,82,1.078692
b2c29,83,1.0789336
b2c29,84,1.078963
b2c29,85,1.0788269
b2c29,86,1.0790966
b2c29,87,1.0790656
b2c29,88,1.0787252
b2c29,89,1.0790383
b2c29,90,1.0791094
b2c29,91,1.0787774
b2c29,92,1.0789982
b2c29,93,1.0786406
b2c29,94,1.0787694
b2c29,95,1.0789355
b2c29,96,1.0785538
b2c29,97,1.0786701
b2c29,98,1.078789
b2c29,99,1.0785329
b2c29,100,1.0787998
b2c29,101,1.0788604
b2c29,102,1.0782932
b2c29,103,1.0786196
b2c29,104,1.0787096
b2c29,105,1.0780714
b2c29,106,1.0785189
b2c29,107,1.0785583
b2c29,108,1.0781133
b2c29,109,1.0770898
b2c29,110,1.078418
b2c29,111,1.07828
b2c29,112,1.0785463
b2c29,113,1.0783014
b2c29,114,1.0782635
b2c29,115,1.0783994
b2c29,116,1.0779394
b2c29,117,1.0780412
b2c29,118,1.0780691
b2c29,119,1.0776231
b2c29,120,1.0779161
b2c29,121,1.0779969
b2c29,122,1.0776021
b2c29,123,1.0778491
b2c29,124,1.0779343
b2c29,125,1.0775224
b2c29,126,1.077629
b2c29,127,1.0776677
b2c29,128,1.0774608
b2c29,129,1.0776637
b2c29,130,1.0775882
b2c29,131,1.0774124
b2c29,132,1.0774783
b2c29,133,1.0773956
b2c29,134,1.077394
b2c29,135,1.0775129
b2c29,136,1.0771226
b2c29,137,1.0773121
b2c29,138,1.0774074
b2c29,139,1.076938
b2c29,140,1.0772004
b2c29,141,1.0772389
b2c29,142,1.0767654
b2c29,143,1.0769658
b2c29,144,1.077068
b2c29,145,1.0766667
b2c29,146,1.0768498
b2c29,147,1.0768318
b2c29,148,1.0765765
b2c29,149,1.0767401
b2c29,150,1.0763817
b2c29,151,1.0764349
b2c29,152,1.0764151
b2c29,153,1.0761123
b2c29,154,1.0762841
b2c29,155,1.0763407
b2c29,156,1.0758815
b2c29,157,1.076278
b2c29,158,1.0762944
b2c29,159,1.0759659
b2c29,160,1.0761088
b2c29,161,1.0762284
b2c29,162,1.0757529
b2c29,163,1.0759453
b2c29,164,1.0759025
b2c29,165,1.075599
b2c29,166,1.0757089
b2c29,167,1.0754824
b2c29,168,1.0753574
b2c29,169,1.0754406
b2c29,170,1.0752236
b2c29,171,1.0754488
b2c29,172,1.0755838
b2c29,173,1.074982
b2c29,174,1.0752425
b2c29,175,1.0752823
b2c29,176,1.0747335
b2c29,177,1.0750289
b2c29,178,1.0750264
b2c29,179,1.0745828
b2c29,180,1.0747252
b2c29,181,1.074721
b2c29,182,1.0745747
b2c29,183,1.0747578
b2c29,184,1.074641
b2c29,185,1.0743666
b2c29,186,1.0744686
b2c29,187,1.074159
b2c29,188,1.074385
b2c29,189,1.0744741
b2c29,190,1.0739491
b2c29,191,1.0742304
b2c29,192,1.074095
b2c29,193,1.0736231
b2c29,194,1.0739132
b2c29,195,1.0739745
b2c29,196,1.0734106
b2c29,197,1.0737216
b2c29,198,1.073608
b2c29,199,1.0731603
b2c29,200,1.0733703
b2c29,201,1.0732844
b2c29,202,1.072994
b2c29,203,1.072975
b2c29,204,1.0726475
b2c29,205,1.0728744
b2c29,206,1.072989
b2c29,207,1.0725905
b2c29,208,1.0727677
b2c29,209,1.0729014
b2c29,210,1.0723382
b2c29,211,1.07257
b2c29,212,1.07253
b2c29,213,1.0720321
b2c29,214,1.0722899
b2c29,215,1.0722451
b2c29,216,1.0719142
b2c29,217,1.0719608
b2c29,218,1.0718336
b2c29,219,1.0715737
b2c29,220,1.0719018
b2c29,221,1.0715015
b2c29,222,1.071442
b2c29,223,1.0715483
b2c29,224,1.0711352
b2c29,225,1.0711697
b2c29,226,1.0711846
b2c29,227,1.0707109
b2c29,228,1.0709339
b2c29,229,1.070909
b2c29,230,1.0705432
b2c29,231,1.0707886
b2c29,232,1.0707537
b2c29,233,1.0702785
b2c29,234,1.0703744
b2c29,235,1.0702879
b2c29,236,1.0701456
b2c29,237,1.0702101
b2c29,238,1.069829
b2c29,239,1.0696037
b2c29,240,1.0683639
b2c29,241,1.069297
b2c29,242,1.0694379
b2c29,243,1.0694417
b2c29,244,1.0689363
b2c29,245,1.0690768
b2c29,246,1.0688818
b2c29,247,1.0474319
b2c29,248,1.0644184
b2c29,249,1.0671352
b2c29,250,1.0675894
b2c29,251,1.0680792
b2c29,252,1.0681245
b2c29,253,1.0678502
b2c29,254,1.0681168
b2c29,255,1.067911
b2c29,256,1.0677627
b2c29,257,1.0678567
b2c29,258,1.0671636
b2c29,259,1.0674912
b2c29,260,1.0676129
b2c29,261,1.0672958
b2c29,262,1.0672034
b2c29,263,1.0672523
b2c29,264,1.0669496
b2c29,265,1.066802
b2c29,266,1.0667465
b2c29,267,1.0664177
b2c29,268,1.0664721
b2c29,269,1.0664184
b2c29,270,1.0660003
b2c29,271,1.0662426
b2c29,272,1.0661727
b2c29,273,1.0656557
b2c29,274,1.0658892
b2c29,275,1.0657974
b2c29,276,1.0653462
b2c29,277,1.0653158
b2c29,278,1.0650175
b2c29,279,1.064896
b2c29,280,1.0649484
b2c29,281,1.0646328
b2c29,282,1.0644778
b2c29,283,1.064366
b2c29,284,1.0640684
b2c29,285,1.0641124
b2c29,286,1.0639107
b2c29,287,1.0635294
b2c29,288,1.0634602
b2c29,289,1.0633154
b2c29,290,1.062973
b2c29,291,1.0631245
b2c29,292,1.0628843
b2c29,293,1.0625067
b2c29,294,1.0626423
b2c29,295,1.0624266
b2c29,296,1.0620099
b2c29,297,1.0618654
b2c29,298,1.06156
b2c29,299,1.0614814
b2c29,300,1.0613635
b2c29,301,1.0609423
b2c29,302,1.0611224
b2c29,303,1.0609205
b2c29,304,1.0603496
b2c29,305,1.0601546
b2c29,306,1.0599412
b2c29,307,1.0597637
b2c29,308,1.0599074
b2c29,309,1.0596156
b2c29,310,1.0590612
b2c29,311,1.0591288
b2c29,312,1.0587246
b2c29,313,1.0585111
b2c29,314,1.0582621
b2c29,315,1.0579821
b2c29,316,1.0578845
b2c29,317,1.0576926
b2c29,318,1.0573889
b2c29,319,1.0572572
b2c29,320,1.0569893
b2c29,321,1.0565828
b2c29,322,1.0565392
b2c29,323,1.0561277
b2c29,324,1.055828
b2c29,325,1.055799
b2c29,326,1.0556624
b2c29,327,1.055243
b2c29,328,1.0550059
b2c29,329,1.0545412
b2c29,330,1.0544351
b2c29,331,1.0542624
b2c29,332,1.0537496
b2c29,333,1.0536809
b2c29,334,1.0532799
b2c29,335,1.0527744
b2c29,336,1.0526524
b2c29,337,1.0524204
b2c29,338,1.0518981
b2c29,339,1.051833
b2c29,340,1.0516156
b2c29,341,1.0511999
b2c29,342,1.0511886
b2c29,343,1.0507872
b2c29,344,1.0501059
b2c29,345,1.0499294
b2c29,346,1.049528
b2c29,347,1.0493621
b2c29,348,1.0492284
b2c29,349,1.0485793
b2c29,350,1.0484167
b2c29,351,1.048244
b2c29,352,1.0474209
b2c29,353,1.0472828
b2c29,354,1.0470103
b2c29,355,1.0465263
b2c29,356,1.0462533
b2c29,357,1.046031
b2c29,358,1.045251
b2c29,359,1.0451649
b2c29,360,1.0446957
b2c29,361,1.0441884
b2c29,362,1.0439802
b2c29,363,1.0434302
b2c29,364,1.043225
b2c29,365,1.0430102
b2c29,366,1.0423048
b2c29,367,1.0421029
b2c29,368,1.0417049
b2c29,369,1.0409467
b2c29,370,1.0407556
b2c29,371,1.0404316
b2c29,372,1.0396171
b2c29,373,1.0394231
b2c29,374,1.0389042
b2c29,375,1.0383217
b2c29,376,1.0380329
b2c29,377,1.0375191
b2c29,378,1.0369327
b2c29,379,1.0365269
b2c29,380,1.0358663
b2c29,381,1.0355376
b2c29,382,1.0350314
b2c29,383,1.0337695
b2c29,384,1.0335951
b2c29,385,1.0330548
b2c29,386,1.032176
b2c29,387,1.0319414
b2c29,388,1.031389
b2c29,389,1.0296381
b2c29,390,1.0304826
b2c29,391,1.029933
b2c29,392,1.0286649
b2c29,393,1.0285752
b2c29,394,1.0278549
b2c29,395,1.0267935
b2c29,396,1.0267006
b2c29,397,1.0258776
b2c29,398,1.0254443
b2c29,399,1.0248722
b2c29,400,1.0236466
b2c29,401,1.0234221
b2c29,402,1.0225576
b2c29,403,1.0212198
b2c29,404,1.0210105
b2c29,405,1.0205857
b2c29,406,1.0195415
b2c29,407,1.0190467
b2c29,408,1.0181189
b2c29,409,1.0171093
b2c29,410,1.0164533
b2c29,411,1.01552
b2c29,412,1.0148154
b2c29,413,1.0141622
b2c29,414,1.0126169
b2c29,415,1.0118054
b2c29,416,1.0114014
b2c29,417,1.0102175
b2c29,418,1.0097038
b2c29,419,1.0085504
b2c29,420,1.0072136
b2c29,421,1.0064603
b2c29,422,1.0054411
b2c29,423,1.0040249
b2c29,424,1.0033802
b2c29,425,1.0023141
b2c29,426,1.0013729
b2c29,427,0.99998522
b2c29,428,0.99916774
b2c29,429,0.99762225
b2c29,430,0.99695933
b2c29,431,0.9955281
b2c29,432,0.99408495
b2c29,433,0.9931953
b2c29,434,0.99200666
b2c29,435,0.99065399
b2c29,436,0.98914546
b2c29,437,0.98768437
b2c29,438,0.98628235
b2c29,439,0.98542958
b2c29,440,0.98379517
b2c29,441,0.9825533
b2c29,442,0.98086798
b2c29,443,0.97936219
b2c29,444,0.97736079
b2c29,445,0.97640765
b2c29,446,0.97468442
b2c29,447,0.97323418
b2c29,448,0.97160357
b2c29,449,0.96982026
b2c29,450,0.96839833
b2c29,451,0.96677482
b2c29,452,0.96497685
b2c29,453,0.96343631
b2c29,454,0.96185333
b2c29,455,0.96018088
b2c29,456,0.95818198
b2c29,457,0.95660007
b2c29,458,0.95502454
b2c29,459,0.95298302
b2c29,460,0.9493925
b2c29,461,0.9497245
b2c29,462,0.94754612
b2c29,463,0.94573236
b2c29,464,0.94411141
b2c29,465,0.9421674
b2c29,466,0.93898565
b2c29,467,0.93909281
b2c29,468,0.93704808
b2c29,469,0.93503064
b2c29,470,0.93303025
b2c29,471,0.93091232
b2c29,472,0.92890632
b2c29,473,0.92698967
b2c29,474,0.92488366
b2c29,475,0.92267615
b2c29,476,0.92112273
b2c29,477,0.91909462
b2c29,478,0.91713774
b2c29,479,0.91515273
b2c29,480,0.91320127
b2c29,481,0.91130441
b2c29,482,0.90940481
b2c29,483,0.90725988
b2c29,484,0.90519047
b2c29,485,0.9033094
b2c29,486,0.90124822
b2c29,487,0.89978689
b2c29,488,0.89742196
b2c29,489,0.89593619
b2c29,490,0.89398783
b2c29,491,0.89216143
b2c29,492,0.89015257
b2c29,493,0.88806713
b2c29,494,0.8863138
b2c29,495,0.88269246
b2c29,496,0.88176602
b2c29,497,0.88007635
b2c29,498,0.87917703
b2c29,499,0.87725234
b2c29,500,0.87507552
b2c29,501,0.87296075
b2c29,502,0.8708024
b2c29,503,0.86860687
b2c29,504,0.8664338
b2c29,505,0.8641758
b2c29,506,0.86188632
b2c29,507,0.8598358
b2c29,508,0.85763025
b2c29,509,0.85550356
b2c29,510,0.85310882
b2c29,511,0.85016966
b2c29,512,0.84886575
b2c29,513,0.84664249
b2c29,514,0.84458411
b2c29,515,0.8424747
b2c29,516,0.84003723
b2c29,517,0.83786356
b2c29,518,0.83563954
b2c29,519,0.83357257
b2c29,520,0.8310982
b2c29,521,0.82901657
b2c29,522,0.82688552
